date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
17:24:39	140319/140319	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:15%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage2.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage2.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:40	344194/344194	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:16%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage3.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage3.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:41	246343/246343	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:17%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage4.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage4.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:42	219914/219914	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:18%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage5.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage5.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:42	252204/252204	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:18%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage6-1.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage6-1.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:43	203332/203332	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:20%20GMT	https://bfarm.com/wp-content/uploads/2023/09/native-bast-collage7.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/native-bast-collage7.jpg	(from https://bfarm.com/native-plants-for-textiles-3-bast-fibers-to-know-beyond-hemp-and-flax/)
17:24:44	5301/5301	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:27%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-945.css?ver=1748476587	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9457e6f.css	(from https://bfarm.com/farmers-discuss-changes-brought-by-technology/)
17:24:45	24159/24159	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:13%20GMT	https://bfarm.com/wp-content/uploads/2023/09/4706_p14_20200206AgTechModestoKWH72.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/4706_p14_20200206AgTechModestoKWH72.jpg	(from https://bfarm.com/farmers-discuss-changes-brought-by-technology/)
17:24:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:46%20GMT	https://bfarm.com/?p=945	C:/My%20Web%20Sites/Samuel/bfarm.com/index2a8d.html	(from https://bfarm.com/farmers-discuss-changes-brought-by-technology/)
17:24:46	5893/5893	---MCZ	200	added ('OK')	text/css	date:Wed,%2028%20May%202025%2023:56:27%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-952.css?ver=1748476587	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9527e6f.css	(from https://bfarm.com/labor-regulations-impact-farmers/)
17:24:46	36494/36494	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:22%20GMT	https://bfarm.com/wp-content/uploads/2023/09/report_5e2672b4b454b104643729_1920_1080-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/report_5e2672b4b454b104643729_1920_1080-565x373.jpg	(from https://bfarm.com/labor-regulations-impact-farmers/)
17:24:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:48%20GMT	https://bfarm.com/?p=952	C:/My%20Web%20Sites/Samuel/bfarm.com/index1025.html	(from https://bfarm.com/labor-regulations-impact-farmers/)
17:24:47	14865/14865	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:27%20GMT	https://bfarm.com/wp-content/uploads/2023/09/user_5db8744c65c9e803206005_300_300.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/user_5db8744c65c9e803206005_300_300.jpg	(from https://bfarm.com/labor-regulations-impact-farmers/)
17:24:49	53470/53470	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:50%20GMT	https://bfarm.com/study-shows-tons-of-unharvested-produce-in-california-left-to-rot-in-the-fields/	C:/My%20Web%20Sites/Samuel/bfarm.com/study-shows-tons-of-unharvested-produce-in-california-left-to-rot-in-the-fields/index.html	(from https://bfarm.com/news/page/2/)
17:24:49	47100/47100	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:50%20GMT	https://bfarm.com/new-u-s-hemp-lobby-formed-as-research-reveals-industrys-potential/	C:/My%20Web%20Sites/Samuel/bfarm.com/new-u-s-hemp-lobby-formed-as-research-reveals-industrys-potential/index.html	(from https://bfarm.com/news/page/2/)
17:24:49	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:50%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/news/page/2/)
17:24:50	47211/47211	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:50%20GMT	https://bfarm.com/new-hemp-federation-heads-to-dc-as-farmers-face-lack-of-markets/	C:/My%20Web%20Sites/Samuel/bfarm.com/new-hemp-federation-heads-to-dc-as-farmers-face-lack-of-markets/index.html	(from https://bfarm.com/news/page/2/)
17:24:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:51%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/news/page/3/)
17:24:52	42846/42846	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:51%20GMT	https://bfarm.com/making-a-positive-difference-for-the-valley-mark-borba-named-agriculturalist-of-the-year/	C:/My%20Web%20Sites/Samuel/bfarm.com/making-a-positive-difference-for-the-valley-mark-borba-named-agriculturalist-of-the-year/index.html	(from https://bfarm.com/news/page/3/)
17:24:53	48472/48472	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:51%20GMT	https://bfarm.com/fresno-chamber-of-commerce-honors-agriculturalists-during-annual-luncheon/	C:/My%20Web%20Sites/Samuel/bfarm.com/fresno-chamber-of-commerce-honors-agriculturalists-during-annual-luncheon/index.html	(from https://bfarm.com/news/page/3/)
17:24:54	91002/91002	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:52%20GMT	https://bfarm.com/california-cotton-fields-scaling-carbon-farming-practices-with-bowles-farming-company/	C:/My%20Web%20Sites/Samuel/bfarm.com/california-cotton-fields-scaling-carbon-farming-practices-with-bowles-farming-company/index.html	(from https://bfarm.com/news/page/3/)
17:24:54	47167/47167	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:51%20GMT	https://bfarm.com/new-hemp-trade-group-presses-lawmakers-on-immigration-reform-regs/	C:/My%20Web%20Sites/Samuel/bfarm.com/new-hemp-trade-group-presses-lawmakers-on-immigration-reform-regs/index.html	(from https://bfarm.com/news/page/2/)
17:24:54	62174/62174	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:54%20GMT	https://bfarm.com/california-families-at-risk-for-hunger-while-a-third-of-crops-left-to-rot-on-farms/	C:/My%20Web%20Sites/Samuel/bfarm.com/california-families-at-risk-for-hunger-while-a-third-of-crops-left-to-rot-on-farms/index.html	(from https://bfarm.com/news/page/3/)
17:24:55	49720/49720	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:54%20GMT	https://bfarm.com/how-a-big-farm-guards-its-delicate-ecosystem/	C:/My%20Web%20Sites/Samuel/bfarm.com/how-a-big-farm-guards-its-delicate-ecosystem/index.html	(from https://bfarm.com/news/page/3/)
17:24:55	50640/50640	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:55%20GMT	https://bfarm.com/bowles-farming-company-finds-leaders-from-within/	C:/My%20Web%20Sites/Samuel/bfarm.com/bowles-farming-company-finds-leaders-from-within/index.html	(from https://bfarm.com/news/page/3/)
17:24:55	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:24:55%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/news/page/4/)
17:24:57	73827/73827	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:56%20GMT	https://bfarm.com/ucce-helps-farmers-see-the-potential-in-agricultural-use-of-drones/	C:/My%20Web%20Sites/Samuel/bfarm.com/ucce-helps-farmers-see-the-potential-in-agricultural-use-of-drones/index.html	(from https://bfarm.com/news/page/3/)
17:24:58	49336/49336	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:56%20GMT	https://bfarm.com/our-solar-project/	C:/My%20Web%20Sites/Samuel/bfarm.com/our-solar-project/index.html	(from https://bfarm.com/news/page/3/)
17:24:59	71161/71161	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:56%20GMT	https://bfarm.com/watermelon-harvest-packing/	C:/My%20Web%20Sites/Samuel/bfarm.com/watermelon-harvest-packing/index.html	(from https://bfarm.com/news/page/3/)
17:25:00	61505/61505	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:57%20GMT	https://bfarm.com/basil-harvesting-processing/	C:/My%20Web%20Sites/Samuel/bfarm.com/basil-harvesting-processing/index.html	(from https://bfarm.com/news/page/3/)
17:25:00	49456/49456	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:59%20GMT	https://bfarm.com/environmental-defense-fund-picks-cannons-thoughts/	C:/My%20Web%20Sites/Samuel/bfarm.com/environmental-defense-fund-picks-cannons-thoughts/index.html	(from https://bfarm.com/news/page/4/)
17:25:00	73292/73292	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Aug%202025%2016:24:59%20GMT	https://bfarm.com/trumps-trade-policies-worry-u-s-cotton-farmers/	C:/My%20Web%20Sites/Samuel/bfarm.com/trumps-trade-policies-worry-u-s-cotton-farmers/index.html	(from https://bfarm.com/news/page/4/)
17:25:01	5518/5518	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2021:11:17%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-963.css?ver=1748553077	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9639cde.css	(from https://bfarm.com/food-safety-vs-biodiversity/)
17:25:02	31656/31656	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:22%20GMT	https://bfarm.com/wp-content/uploads/2023/09/report_5e37a6c53ced8895552499_1920_1080-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/report_5e37a6c53ced8895552499_1920_1080-565x373.jpg	(from https://bfarm.com/food-safety-vs-biodiversity/)
17:25:02	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:02%20GMT	https://bfarm.com/?p=963	C:/My%20Web%20Sites/Samuel/bfarm.com/indexc9f9.html	(from https://bfarm.com/food-safety-vs-biodiversity/)
17:25:03	8408/8408	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2021:10:32%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-986.css?ver=1748553032	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-986dec4.css	(from https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/)
17:25:06	93537/93537	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:23%20GMT	https://bfarm.com/wp-content/uploads/2023/09/Sierra-Nevadas-near-Squaw-Valley-cropped-to-feature-size.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/Sierra-Nevadas-near-Squaw-Valley-cropped-to-feature-size.jpg	(from https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/)
17:25:06	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:04%20GMT	https://bfarm.com/?p=986	C:/My%20Web%20Sites/Samuel/bfarm.com/index80ad.html	(from https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/)
17:25:06	116755/116755	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:42%20GMT	https://bfarm.com/wp-content/uploads/2023/09/Chris-Hale-of-PureCrop1-and-Todd-Brendlin-of-Grimmway-Farms.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/Chris-Hale-of-PureCrop1-and-Todd-Brendlin-of-Grimmway-Farms.jpg	(from https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/)
17:25:08	124762/124762	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:47%20GMT	https://bfarm.com/wp-content/uploads/2023/09/Denver-Schutz-of-Gerawan-Farming-and-Deac-Jones-of-Andaman-Ag-Corporation.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/Denver-Schutz-of-Gerawan-Farming-and-Deac-Jones-of-Andaman-Ag-Corporation.jpg	(from https://bfarm.com/connect-helps-you-cultivate-relationships-and-build-your-business/)
17:25:08	5520/5520	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2021:11:13%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-995.css?ver=1748553073	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-9954fe7.css	(from https://bfarm.com/farmers-plant-milkweed-for-native-pollinator-habitat/)
17:25:08	59094/59094	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:21%20GMT	https://bfarm.com/wp-content/uploads/2023/09/program_5daf4d1dc3a1c558830346_1920_1080-565x373.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/program_5daf4d1dc3a1c558830346_1920_1080-565x373.jpg	(from https://bfarm.com/farmers-plant-milkweed-for-native-pollinator-habitat/)
17:25:09	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:09%20GMT	https://bfarm.com/?p=995	C:/My%20Web%20Sites/Samuel/bfarm.com/indexac83.html	(from https://bfarm.com/farmers-plant-milkweed-for-native-pollinator-habitat/)
17:25:09	4561/4561	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2021:12:05%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-1002.css?ver=1748553125	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-1002eb1c.css	(from https://bfarm.com/wildlife-conservation-board-funds-environmental-improvement-and-acquisition-projects/)
17:25:10	87218/87218	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:28%20GMT	https://bfarm.com/wp-content/uploads/2023/09/WBCmeeting.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/WBCmeeting.jpg	(from https://bfarm.com/wildlife-conservation-board-funds-environmental-improvement-and-acquisition-projects/)
17:25:10	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:11%20GMT	https://bfarm.com/?p=1002	C:/My%20Web%20Sites/Samuel/bfarm.com/index50b4.html	(from https://bfarm.com/wildlife-conservation-board-funds-environmental-improvement-and-acquisition-projects/)
17:25:10	6005/6005	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2021:10:48%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-1009.css?ver=1748553048	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-10092fc6.css	(from https://bfarm.com/commentary-to-advance-agriculture-we-must-break-down-silos/)
17:25:11	42015/42015	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:12%20GMT	https://bfarm.com/wp-content/uploads/2023/09/4645_p2_20180905melonharvestCAS128.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/4645_p2_20180905melonharvestCAS128.jpg	(from https://bfarm.com/commentary-to-advance-agriculture-we-must-break-down-silos/)
17:25:11	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:12%20GMT	https://bfarm.com/?p=1009	C:/My%20Web%20Sites/Samuel/bfarm.com/indexb6d0.html	(from https://bfarm.com/commentary-to-advance-agriculture-we-must-break-down-silos/)
17:25:12	9954/9954	---MCZ	200	added ('OK')	text/css	date:Thu,%2029%20May%202025%2017:38:50%20GMT	https://bfarm.com/wp-content/uploads/elementor/css/post-1019.css?ver=1748540330	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/elementor/css/post-1019a6fc.css	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:13	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:13%20GMT	https://bfarm.com/?p=1019	C:/My%20Web%20Sites/Samuel/bfarm.com/index1bd8.html	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:13	353576/353576	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:12%20GMT	https://bfarm.com/wp-content/uploads/2023/09/270_Cotton_Fibershed10152018_paigegreen-copy.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/270_Cotton_Fibershed10152018_paigegreen-copy.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:14	139665/139665	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:43%20GMT	https://bfarm.com/wp-content/uploads/2023/09/cotton-collage-1.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/cotton-collage-1.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:14	160213/160213	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:46%20GMT	https://bfarm.com/wp-content/uploads/2023/09/cotton-collage-5.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/cotton-collage-5.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:15	168869/168869	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:57:13%20GMT	https://bfarm.com/wp-content/uploads/2023/09/My-Post-50.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/My-Post-50.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:16	242747/242747	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:44%20GMT	https://bfarm.com/wp-content/uploads/2023/09/cotton-collage-2.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/cotton-collage-2.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:19	53853/53853	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:46%20GMT	https://bfarm.com/wp-content/uploads/2023/09/D11FB557B363461DBC407D641BEA6720.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/D11FB557B363461DBC407D641BEA6720.jpg	(from https://bfarm.com/category/uncategorized/page/2/)
17:25:19	217349/217349	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:45%20GMT	https://bfarm.com/wp-content/uploads/2023/09/cotton-collage-4.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/cotton-collage-4.jpg	(from https://bfarm.com/california-cotton-fields-can-cotton-be-climate-beneficial/)
17:25:20	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:21%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/uncategorized/page/2/)
17:25:22	337599/337599	---M--	200	added ('OK')	image/jpeg	date:Sat,%2020%20Apr%202024%2000:56:15%20GMT	https://bfarm.com/wp-content/uploads/2023/09/53598_original.jpg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/uploads/2023/09/53598_original.jpg	(from https://bfarm.com/category/uncategorized/page/3/)
17:25:22	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Thu,%2007%20Aug%202025%2016:25:23%20GMT	https://bfarm.com/contact	C:/My%20Web%20Sites/Samuel/bfarm.com/contact	(from https://bfarm.com/category/uncategorized/page/3/)
17:25:23	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:24	34034/34034	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.eot?	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400d41d.eot	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:24	13276/13276	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff2	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:27	16276/16276	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.woff	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:27	33736/33736	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.ttf	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:28	144714/144714	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-regular-400.svg	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/regular.min.css?ver=5.15.3)
17:25:30	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:30	203030/203030	---MCZ	200	added ('OK')	application/vnd.ms-fontobject	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.eot?	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900d41d.eot	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:31	78196/78196	---M--	200	added ('OK')	font/woff2	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff2	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:32	101652/101652	---M--	200	added ('OK')	font/woff	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.woff	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:33	202744/202744	---MCZ	200	added ('OK')	font/ttf	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.ttf	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
17:25:34	918991/918991	---MCZ	200	added ('OK')	image/svg+xml	date:Wed,%2028%20May%202025%2022:59:38%20GMT	https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	C:/My%20Web%20Sites/Samuel/bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/webfonts/fa-solid-900.svg	(from https://bfarm.com/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3)
